datetime,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,EE,sss
05.03.2023 12:00,-0.4,728.2,742,1.5,81,Wind blowing from the west-northwest,2,,,100%.,"Snow shower(s), slight. ",Shower(s).,Snow and/or other types of solid precipitation,,,"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.",100%.,600-1000,,,11,-3.3,,,,,,
05.03.2023 09:00,-2.6,726.7,740.5,0.3,88,Wind blowing from the south-west,2,,,100%.,"Continuous fall of snowflakes, moderate at time of observation. ",Shower(s).,Snow and/or other types of solid precipitation,-2.9,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,Altostratus opacus or Nimbostratus.,,2.6,-4.3,0.4,12,,,Even layer of loose dry snow covering ground completely.,41
05.03.2023 06:00,-2.6,726.4,740.2,-0.2,84,Wind blowing from the south-west,1,,,"90  or more, but not 100%", ,,,-2.6,,Stratocumulus other than Stratocumulus cumulogenitus.,40%.,600-1000,Altocumulus translucidus at a single level.,"No Cirrus, Cirrocumulus or Cirrostratus.",19,-5,2,12,,,,
05.03.2023 03:00,-1.4,726.6,740.4,-0.2,84,Wind blowing from the west-southwest,2,,,100%.,State of sky on the whole unchanged. ,Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,300-600,,,20,-3.8,,,,,,
05.03.2023 00:00,-1,726.8,740.5,-0.2,85,Wind blowing from the west-southwest,1,,,100%.,State of sky on the whole unchanged. ,Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,300-600,,,19,-3.2,,,,,,
04.03.2023 21:00,-0.3,727,740.6,-1.1,95,Wind blowing from the west-southwest,1,,,100%.,"Continuous fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,1.2,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,Altostratus opacus or Nimbostratus.,,19,-1,4,12,,,,
04.03.2023 18:00,-0.4,728.1,741.8,-1.9,96,Wind blowing from the south-east,1,,,100%.,"Continuous fall of snowflakes, moderate at time of observation. ",Shower(s).,Snow and/or other types of solid precipitation,,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,200-300,Altostratus opacus or Nimbostratus.,,1.8,-1,2,12,,,,
04.03.2023 15:00,0.5,730,743.7,-2.2,81,Wind blowing from the south-southeast,2,,,100%.,"Snow shower(s), slight. ",Shower(s).,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.",100%.,300-600,,,9,-2.4,,,,,,
04.03.2023 12:00,0.2,732.2,746,-1.4,79,Wind blowing from the south,1,,,100%.,"Snow shower(s), slight. ",Shower(s).,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.",100%.,300-600,,,14,-3.1,,,,,,
04.03.2023 09:00,-1.5,733.6,747.6,-1.1,88,Wind blowing from the south-southwest,1,,,100%., ,,,-3,,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,300-600,,,17,-3.2,No precipitation,12,,,Even layer of compact or wet snow covering ground completely.,36
04.03.2023 06:00,-2.9,734.7,748.7,-1.4,91,"Calm, no wind",0,,,"90  or more, but not 100%", ,,,-3,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.","90  or more, but not 100%",200-300,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",18,-4.2,No precipitation,12,,,,
04.03.2023 03:00,-1.7,736.1,750.1,-0.8,86,Wind blowing from the south-west,1,,,"90  or more, but not 100%", ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.","90  or more, but not 100%",1500-2000,Altocumulus translucidus at a single level.,"No Cirrus, Cirrocumulus or Cirrostratus.",20,-3.8,,,,,,
04.03.2023 00:00,-1.2,736.9,751,-0.4,78,Wind blowing from the west-southwest,1,,,"90  or more, but not 100%", ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,20–30%.,1500-2000,Altocumulus translucidus at a single level.,"No Cirrus, Cirrocumulus or Cirrostratus.",20,-4.6,,,,,,
03.03.2023 21:00,0.3,737.3,751.3,0.1,74,Wind blowing from the west-southwest,1,,,"90  or more, but not 100%",State of sky on the whole unchanged. ,Shower(s).,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,1.6,Stratocumulus other than Stratocumulus cumulogenitus.,"90  or more, but not 100%",1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,-3.8,0.1,12,,,,
03.03.2023 18:00,0.9,737.2,751,0,72,Wind blowing from the west-southwest,1,,,"90  or more, but not 100%",State of sky on the whole unchanged. ,Shower(s).,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,Stratocumulus other than Stratocumulus cumulogenitus.,40%.,1500-2000,Altocumulus translucidus at a single level.,"No Cirrus, Cirrocumulus or Cirrostratus.",20,-3.6,1,12,,,,
03.03.2023 15:00,1.1,737.2,751,0.2,81,Wind blowing from the west,1,,,"90  or more, but not 100%","Snow shower(s), slight. ",Shower(s).,Rain and snow or other types of solid precipitation,,,"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.","90  or more, but not 100%",300-600,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",18,-1.8,,,,,,
03.03.2023 12:00,0.5,737,750.8,0.4,81,Wind blowing from the west,2,,,100%.,State of sky on the whole unchanged. ,Rain and snow or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,,,20,-2.4,,,,,,
03.03.2023 09:00,-0.5,736.6,750.5,-0.3,93,Wind blowing from the west,2,,,100%.,"Continuous fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,-1.7,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,Altostratus opacus or Nimbostratus.,,10,-1.5,2,12,,,Even layer of compact or wet snow covering ground completely.,37
03.03.2023 06:00,-0.3,736.9,750.7,-1.4,90,Wind blowing from the west-southwest,1,,,100%.,Snow not falling as shower(s). ,Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,-1.7,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,,,18,-1.7,0.3,12,,,,
03.03.2023 03:00,-1,738.3,752.2,-1,87,Wind blowing from the west,1,,,100%.,"Intermittent fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,Stratocumulus other than Stratocumulus cumulogenitus.,70 – 80%.,600-1000,Altostratus opacus or Nimbostratus.,,16,-2.9,,,,,,
03.03.2023 00:00,-1,739.3,753.3,-0.9,85,Wind blowing from the west,1,,,100%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,1000-1500,,,20,-3.2,,,,,,
02.03.2023 21:00,-1.5,740.2,754.2,-0.4,82,Wind blowing from the west,1,,,100%.,Snow not falling as shower(s). ,Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,-1.5,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,300-600,,,20,-4.2,Trace of precipitation,12,,,,
02.03.2023 18:00,-2.2,740.6,754.7,-2.2,67,Wind blowing from the west-southwest,2,,,100%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,600-1000,,,20,-7.6,Trace of precipitation,12,,,,
02.03.2023 15:00,-2.2,742.8,756.9,-1.5,63,Wind blowing from the west,2,,,"90  or more, but not 100%",State of sky on the whole unchanged. ,Shower(s).,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,Stratocumulus other than Stratocumulus cumulogenitus.,70 – 80%.,600-1000,Altocumulus translucidus at a single level.,"No Cirrus, Cirrocumulus or Cirrostratus.",20,-8.4,,,,,,
02.03.2023 12:00,-2.9,744.3,758.5,-0.2,64,Wind blowing from the west-northwest,2,,,100%.,"Shower(s) of snow, or of rain and snow. ",Shower(s).,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,600-1000,,,20,-8.8,,,,,,
02.03.2023 09:00,-3.9,744.5,758.8,0.7,70,Wind blowing from the north-west,2,,,100%.,"Intermittent fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,-4.4,,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,1000-1500,,,20,-8.6,Trace of precipitation,12,,,Even layer of loose dry snow covering ground completely.,35
02.03.2023 06:00,-4.1,743.8,758.1,0.8,75,Wind blowing from the west-northwest,2,,,100%., ,,,-4.4,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,,,20,-7.9,Trace of precipitation,12,,,,
02.03.2023 03:00,-3.8,743,757.3,0.2,84,Wind blowing from the west-northwest,1,,,100%.,State of sky on the whole unchanged. ,Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,,,20,-6.1,,,,,,
02.03.2023 00:00,-4.1,742.8,757,-0.7,86,Wind blowing from the west,1,,,100%.,"Continuous fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,Stratocumulus other than Stratocumulus cumulogenitus.,50%.,1000-1500,Altostratus opacus or Nimbostratus.,,4.1,-6.2,,,,,,
01.03.2023 21:00,-3.7,743.5,757.6,-0.4,68,Wind blowing from the west,1,,,70 – 80%., ,,,,-1.9,Stratocumulus other than Stratocumulus cumulogenitus.,20–30%.,1000-1500,Altocumulus translucidus at a single level.,"No Cirrus, Cirrocumulus or Cirrostratus.",20,-8.9,No precipitation,12,,,,
01.03.2023 18:00,-3.1,743.9,758.1,-0.4,63,Wind blowing from the west,2,,,100%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,1000-1500,,,20,-9.3,No precipitation,12,,,,
01.03.2023 15:00,-2.1,744.3,758.5,0.2,57,Wind blowing from the west,2,,,60%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,60%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,-9.6,,,,,,
01.03.2023 12:00,-3.2,744.1,758.3,0.9,63,Wind blowing from the west-northwest,2,,,50%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,50%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,-9.3,,,,,,
01.03.2023 09:00,-5.8,743.2,757.6,0.7,68,Wind blowing from the west-northwest,2,,,"90  or more, but not 100%", ,,,-6.6,,Stratocumulus other than Stratocumulus cumulogenitus.,"90  or more, but not 100%",1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,-10.9,0.2,12,,,Even layer of loose dry snow covering ground completely.,36
01.03.2023 06:00,-5.9,742.5,756.8,0.1,63,Wind blowing from the west-northwest,2,,,no clouds, ,,,-5.9,,,,,,,20,-11.8,0.7,12,,,,
01.03.2023 03:00,-5.7,742.4,756.7,-0.2,62,Wind blowing from the west,1,,,no clouds,State of sky on the whole unchanged. ,Shower(s).,Blizzard,,,,,,,,20,-12,,,,,,
01.03.2023 00:00,-2.9,742.6,756.7,0.1,55,Wind blowing from the north-west,3,,,no clouds,Slight or moderate drifting snow generally low (below eye level). ,Shower(s).,Blizzard,,,,,,,,20,-10.8,,,,,,
28.02.2023 21:00,-2.4,742.5,756.6,0,88,Wind blowing from the north-west,3,,,100%.,"Snow shower(s), slight. ",Shower(s).,Snow and/or other types of solid precipitation,,-0.9,"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.",100%.,600-1000,,,2.1,-4.1,0.5,12,,,,
28.02.2023 18:00,-1.8,742.5,756.6,-1.5,88,Wind blowing from the west,2,,,100%.,"Intermittent fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Rain.,,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,,,14,-3.6,Trace of precipitation,12,,,,
28.02.2023 15:00,-2.6,744,758.1,-1.9,84,Wind blowing from the west-southwest,2,,,100%.,"Intermittent fall of snowflakes, slight at time of observation. ",Shower(s).,Snow and/or other types of solid precipitation,,,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,300-600,,,6,-5,,,,,,
28.02.2023 12:00,-3.9,745.9,760.1,-1.9,74,Wind blowing from the west,2,,,100%.,"Shower(s) of snow, or of rain and snow. ",Cloud covering more than 1/2 of the sky throughout the appropriate period.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.",100%.,300-600,,,20,-7.9,,,,,,
28.02.2023 09:00,-7.1,747.8,762.3,-2.5,74,Wind blowing from the west-southwest,2,,,20–30%., ,,,-8.5,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20,-11,No precipitation,12,,,Even layer of loose dry snow covering ground completely.,36
28.02.2023 06:00,-8.2,750.3,764.9,-1.9,88,Wind blowing from the west-southwest,1,,,no clouds, ,,,-8.5,,,,,,,20,-9.9,No precipitation,12,,,,
28.02.2023 03:00,-7.9,752.2,766.9,-0.6,88,Wind blowing from the west,1,,,no clouds, ,,,,,,,,,,20,-9.5,,,,,,
28.02.2023 00:00,-6.8,752.8,767.4,-0.1,83,Wind blowing from the west-southwest,1,,,20–30%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,20–30%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,-9.2,,,,,,
27.02.2023 21:00,-4.1,752.9,767.3,1.5,73,Wind blowing from the west-northwest,1,,,"90  or more, but not 100%", ,,,,-2.6,Stratocumulus other than Stratocumulus cumulogenitus.,"90  or more, but not 100%",600-1000,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,-8.2,Trace of precipitation,12,,,,
27.02.2023 18:00,-3.6,751.4,765.7,1.6,72,Wind blowing from the west-northwest,2,,,100%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,600-1000,,,19,-7.9,Trace of precipitation,12,,,,
27.02.2023 15:00,-3.1,749.8,764.1,1.5,70,Wind blowing from the west-northwest,3,,,100%.,Snow not falling as shower(s). ,Shower(s).,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.",100%.,600-1000,,,17,-7.9,,,,,,
27.02.2023 12:00,-3.1,748.3,762.6,1.5,75,Wind blowing from the west,2,,,100%.,"Snow shower(s), slight. ",Shower(s).,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.",100%.,600-1000,,,13,-7,,,,,,
27.02.2023 09:00,-3.6,746.8,761,2.2,79,Wind blowing from the west-northwest,1,,,100%.,"Snow shower(s), slight. ",Shower(s).,Cloud covering more than 1/2 of the sky throughout the appropriate period.,-3.7,,"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.",100%.,300-600,,,10,-6.7,Trace of precipitation,12,,,Even layer of loose dry snow covering ground completely.,36
27.02.2023 06:00,-3.4,744.6,758.8,2.2,76,Wind blowing from the west,2,,,100%., ,,,-3.4,,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,300-600,,,20,-7.1,0.2,12,,,,
27.02.2023 03:00,-2.7,742.4,756.6,2.5,77,Wind blowing from the west-southwest,2,,,100%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,300-600,,,19,-6.3,,,,,,
27.02.2023 00:00,-2.4,739.9,753.9,2.2,72,Wind blowing from the west-southwest,2,,,100%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,600-1000,,,15,-6.9,,,,,,
26.02.2023 21:00,-1.7,737.7,751.6,2.1,71,Wind blowing from the west-southwest,2,,,"90  or more, but not 100%","Shower(s) of snow, or of rain and snow. ",Shower(s).,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,2.8,Stratocumulus other than Stratocumulus cumulogenitus.,"90  or more, but not 100%",1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,-6.4,0.2,12,,,,
26.02.2023 18:00,-0.6,735.6,749.5,2.3,70,Wind blowing from the south-west,1,,,100%.,"Shower(s) of snow, or of rain and snow. ",Shower(s).,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.",20–30%.,600-1000,"Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.","Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole, but the continuous veil does not reach 45 degrees above the horizon.",15,-5.4,1,12,,,,
